,PEP_ID,YEAR,DAY_BB,DAY_CL,sp,lat,lon,alt
39040,3659,1975,128,307,QURO,47.8167,12.65,610.0
39041,3744,1975,128,282,QURO,49.1333,12.7333,480.0
39044,3918,1975,128,274,QURO,49.2167,11.7667,510.0
39046,3995,1975,128,264,QURO,50.0,12.0833,530.0
39047,4039,1975,128,270,QURO,50.3667,10.8,340.0
39048,4055,1975,128,290,QURO,49.95,11.1667,450.0
39075,124,1975,128,290,QURO,54.6667,9.13333,20.0
39118,1129,1975,129,298,QURO,53.15,8.2,5.0
39133,2568,1975,129,301,QURO,49.75,6.65,260.0
39146,5507,1975,129,293,QURO,51.2667,15.0333,180.0
39172,4340,1975,129,310,QURO,49.95,10.2833,220.0
39186,3846,1975,129,297,QURO,49.6,11.75,460.0
39192,3378,1975,130,304,QURO,48.2833,9.71667,510.0
39204,3865,1975,130,293,QURO,49.3167,12.85,400.0
39208,3984,1975,130,262,QURO,49.3167,12.75,420.0
39209,3991,1975,130,300,QURO,50.2667,10.9667,300.0
39237,1119,1975,130,292,QURO,52.1833,10.7167,150.0
39252,1876,1975,130,292,QURO,51.4,7.43333,120.0
39254,1936,1975,130,309,QURO,50.3667,9.15,300.0
39259,2087,1975,130,298,QURO,51.0333,9.4,250.0
39262,4256,1975,130,268,QURO,49.45,10.3167,350.0
39266,4456,1975,130,303,QURO,48.45,10.2667,450.0
39270,4506,1975,130,300,QURO,48.1667,10.1167,530.0
39271,4615,1975,130,293,QURO,49.4833,6.86667,250.0
39272,4643,1975,130,303,QURO,49.4667,6.9,260.0
39295,2286,1975,130,293,QURO,51.2333,9.26667,260.0
39304,2655,1975,130,290,QURO,49.9833,6.76667,290.0
39305,2671,1975,130,281,QURO,50.2333,7.86667,310.0
39311,2869,1975,130,291,QURO,48.9833,9.58333,290.0
39353,5788,1975,131,304,QURO,52.3833,11.4667,75.0
39397,3617,1975,131,296,QURO,48.6,11.6333,410.0
39418,2831,1975,131,296,QURO,49.35,7.41667,280.0
39425,3018,1975,131,295,QURO,48.5,10.1167,460.0
39426,3076,1975,131,291,QURO,49.4667,9.58333,340.0
39440,2140,1975,131,301,QURO,51.4,9.46667,260.0
39443,4172,1975,131,290,QURO,49.3333,10.8,400.0
39444,4173,1975,131,294,QURO,49.35,10.5167,410.0
39446,4239,1975,131,288,QURO,49.4,11.4,450.0
39451,4632,1975,131,292,QURO,49.1667,7.05,230.0
39459,4098,1975,132,290,QURO,50.1167,11.6167,370.0
39478,5413,1975,132,297,QURO,50.5333,12.3,440.0
39541,3693,1975,132,311,QURO,48.8333,12.9667,310.0
39550,2225,1975,132,289,QURO,50.95,9.86667,230.0
39553,2415,1975,132,306,QURO,50.1667,8.06667,380.0
39559,2867,1975,132,286,QURO,48.9833,9.36667,290.0
39562,2893,1975,132,295,QURO,49.1333,10.1833,460.0
39570,2153,1975,133,284,QURO,50.75,9.81667,370.0
39573,2170,1975,133,298,QURO,51.2333,9.56667,290.0
39578,2953,1975,133,274,QURO,48.8667,8.86667,350.0
39599,4419,1975,133,314,QURO,50.4167,10.3833,340.0
39617,3346,1975,133,304,QURO,48.2833,8.85,520.0
39626,3876,1975,133,283,QURO,49.8667,11.9,460.0
39628,3993,1975,133,299,QURO,50.3167,11.9167,500.0
39653,951,1975,133,270,QURO,52.5,7.3,25.0
39654,975,1975,133,298,QURO,52.15,8.05,120.0
39670,1537,1975,134,278,QURO,51.9667,7.3,110.0
39702,2886,1975,134,292,QURO,49.25,9.95,440.0
39732,4539,1975,134,297,QURO,47.9667,10.15,610.0
39744,3366,1975,134,286,QURO,48.65,8.78333,450.0
39750,3852,1975,134,287,QURO,49.0333,11.4833,370.0
39753,3945,1975,134,293,QURO,48.9,11.6167,400.0
39769,3798,1975,135,290,QURO,49.0833,12.8833,430.0
39772,3884,1975,135,293,QURO,49.1667,11.45,400.0
39775,2296,1975,135,286,QURO,51.0,9.06667,320.0
39821,4230,1975,135,283,QURO,49.5833,10.6,290.0
39822,4386,1975,135,308,QURO,49.7167,10.2167,230.0
39830,4848,1975,135,298,QURO,52.9833,13.35,45.0
39836,202,1975,135,299,QURO,54.1667,10.05,35.0
39840,362,1975,135,307,QURO,52.6,8.83333,40.0
39842,450,1975,135,294,QURO,52.7167,9.25,25.0
39844,480,1975,135,302,QURO,51.5333,9.93333,150.0
39846,531,1975,135,303,QURO,51.95,9.73333,200.0
39850,680,1975,135,296,QURO,53.45,9.73333,40.0
39857,977,1975,135,298,QURO,52.3167,8.03333,90.0
39860,152,1975,136,295,QURO,54.1,10.8167,10.0
39864,199,1975,136,260,QURO,54.1167,10.1667,45.0
39866,244,1975,136,272,QURO,54.5167,9.56667,18.0
39872,766,1975,136,289,QURO,53.1333,10.6,50.0
39873,855,1975,136,285,QURO,53.5667,9.51667,20.0
39892,3630,1975,136,298,QURO,47.8333,10.8,830.0
39901,2250,1975,136,292,QURO,51.4667,9.01667,290.0
39903,2489,1975,136,290,QURO,49.6333,7.28333,420.0
39918,5406,1975,136,301,QURO,50.55,12.65,550.0
39931,4109,1975,136,289,QURO,50.05,11.15,490.0
39934,4263,1975,136,296,QURO,48.9,10.9333,550.0
39951,4364,1975,137,275,QURO,50.15,10.4333,290.0
39975,118,1975,137,275,QURO,54.6167,8.96667,10.0
39991,1713,1975,137,290,QURO,51.5833,9.3,230.0
40025,4517,1975,138,290,QURO,47.7167,10.2333,900.0
40037,3422,1975,138,301,QURO,48.4,9.2,800.0
40042,2242,1975,138,287,QURO,51.35,8.73333,400.0
40045,2496,1975,138,283,QURO,49.75,7.3,450.0
40048,2852,1975,138,298,QURO,49.0167,10.2167,570.0
40050,3065,1975,138,300,QURO,49.4,9.4,230.0
40051,3069,1975,138,301,QURO,49.5333,9.31667,340.0
40111,3912,1975,139,300,QURO,49.15,11.6667,520.0
40117,2808,1975,139,298,QURO,49.1167,7.56667,280.0
40145,3526,1975,140,305,QURO,48.3833,11.4167,470.0
40148,3959,1975,140,290,QURO,49.5333,11.6833,420.0
40159,1758,1975,140,290,QURO,51.45,8.35,320.0
40166,1832,1975,141,279,QURO,50.9167,8.1,350.0
40194,3515,1975,142,306,QURO,47.7167,11.4167,620.0
40203,4240,1975,142,302,QURO,49.3833,10.3333,440.0
40215,3978,1975,143,288,QURO,49.6333,12.2667,450.0
40233,3824,1975,144,285,QURO,48.75,13.8167,720.0
40240,2552,1975,144,308,QURO,50.1667,7.55,450.0
40243,4412,1975,144,297,QURO,50.4,10.35,310.0
40244,4495,1975,144,295,QURO,48.4333,10.4167,460.0
40257,5528,1975,145,282,QURO,50.7333,12.65,400.0
40260,2615,1975,145,290,QURO,50.2,6.41667,450.0
40264,1469,1975,145,301,QURO,50.5667,6.26667,530.0
40275,2432,1975,146,291,QURO,50.5167,8.38333,220.0
40277,2976,1975,146,289,QURO,49.4833,9.76667,250.0
40278,1759,1975,147,301,QURO,51.4,8.58333,460.0
40290,3911,1975,148,326,QURO,49.1,11.8167,460.0
40293,1851,1975,150,304,QURO,51.0,8.36667,520.0
40294,638,1975,150,274,QURO,52.9333,9.73333,70.0
40300,3997,1975,151,273,QURO,50.1667,12.1333,540.0
40322,3237,1976,100,290,QURO,48.3333,7.88333,170.0
40326,3071,1976,101,258,QURO,49.3667,9.61667,240.0
40349,2698,1976,108,310,QURO,49.6333,8.36667,95.0
40357,3284,1976,109,280,QURO,48.4833,8.16667,280.0
40362,2391,1976,109,277,QURO,50.0167,7.95,220.0
40363,2761,1976,109,320,QURO,49.4667,7.56667,250.0
40387,951,1976,111,287,QURO,52.5,7.3,25.0
40401,3143,1976,111,246,QURO,49.3333,8.91667,210.0
40411,2958,1976,112,280,QURO,48.9667,9.13333,200.0
40425,3014,1976,113,256,QURO,49.0833,9.88333,370.0
40435,1619,1976,114,256,QURO,52.0833,8.51667,150.0
40443,3087,1976,114,281,QURO,49.25,8.73333,140.0
40472,3063,1976,116,280,QURO,49.2167,8.51667,110.0
40488,1981,1976,116,274,QURO,49.7833,9.03333,290.0
40495,2867,1976,117,300,QURO,48.9833,9.36667,290.0
40506,3088,1976,118,274,QURO,49.3833,8.8,130.0
40507,3100,1976,118,287,QURO,48.95,8.4,130.0
40515,3290,1976,118,297,QURO,48.8,8.31667,150.0
40519,3918,1976,118,258,QURO,49.2167,11.7667,510.0
40525,4445,1976,119,273,QURO,49.8833,10.0333,260.0
40531,3023,1976,119,286,QURO,49.0667,8.8,190.0
40549,2286,1976,120,290,QURO,51.2333,9.26667,260.0
40557,2886,1976,120,296,QURO,49.25,9.95,440.0
40571,4641,1976,120,275,QURO,49.4167,6.91667,220.0
40601,291,1976,121,278,QURO,53.7333,10.2667,45.0
40615,1326,1976,121,288,QURO,51.5833,6.25,20.0
40621,1980,1976,121,303,QURO,49.7167,8.83333,210.0
40629,1876,1976,122,301,QURO,51.4,7.43333,120.0
40635,3693,1976,122,278,QURO,48.8333,12.9667,310.0
40640,4395,1976,122,292,QURO,50.2667,10.5333,300.0
40651,2953,1976,122,260,QURO,48.8667,8.86667,350.0
40653,3124,1976,122,273,QURO,49.4667,9.21667,390.0
40666,3254,1976,123,312,QURO,47.6,7.63333,280.0
40671,4039,1976,123,263,QURO,50.3667,10.8,340.0
40692,4255,1976,123,290,QURO,49.6333,10.2333,280.0
40701,4333,1976,124,280,QURO,50.1,9.65,180.0
40722,5528,1976,124,283,QURO,50.7333,12.65,400.0
40751,2869,1976,124,270,QURO,48.9833,9.58333,290.0
40755,3091,1976,124,286,QURO,49.2667,8.75,180.0
40766,2652,1976,125,284,QURO,49.9833,6.88333,160.0
40772,3018,1976,125,285,QURO,48.5,10.1167,460.0
40797,3986,1976,125,274,QURO,49.4333,12.5833,530.0
40799,3991,1976,125,295,QURO,50.2667,10.9667,300.0
40800,1074,1976,125,274,QURO,51.9,9.85,200.0
40801,1111,1976,125,245,QURO,52.4333,10.85,60.0
40811,1539,1976,125,299,QURO,51.8333,7.3,65.0
40855,4632,1976,126,297,QURO,49.1667,7.05,230.0
40869,2739,1976,126,273,QURO,49.1667,7.88333,240.0
40871,2893,1976,126,291,QURO,49.1333,10.1833,460.0
40877,3127,1976,126,311,QURO,49.4167,9.28333,290.0
40878,124,1976,126,304,QURO,54.6667,9.13333,20.0
40893,1072,1976,126,291,QURO,52.3,10.4333,80.0
40895,3482,1976,126,253,QURO,47.7333,12.8833,480.0
40902,3995,1976,126,284,QURO,50.0,12.0833,530.0
40920,2140,1976,126,284,QURO,51.4,9.46667,260.0
40921,1127,1976,127,271,QURO,52.1667,10.55,80.0
40940,1589,1976,127,289,QURO,51.95,7.98333,55.0
40956,4615,1976,127,277,QURO,49.4833,6.86667,250.0
40970,3173,1976,127,307,QURO,48.7667,8.25,180.0
40977,3659,1976,127,292,QURO,47.8167,12.65,610.0
40978,3694,1976,127,277,QURO,48.8833,12.6,330.0
40984,3984,1976,127,265,QURO,49.3167,12.75,420.0
40985,3987,1976,127,264,QURO,49.3833,12.7167,520.0
40986,4015,1976,127,288,QURO,49.8667,11.0,290.0
40993,2568,1976,127,290,QURO,49.75,6.65,260.0
41015,656,1976,127,285,QURO,52.5333,10.35,50.0
41024,977,1976,127,285,QURO,52.3167,8.03333,90.0
41054,4317,1976,128,283,QURO,50.2833,9.91667,500.0
41062,4506,1976,128,268,QURO,48.1667,10.1167,530.0
41074,1129,1976,128,303,QURO,53.15,8.2,5.0
41090,1782,1976,128,281,QURO,51.6667,8.35,75.0
41098,2168,1976,128,292,QURO,51.3833,9.51667,170.0
41104,2415,1976,128,298,QURO,50.1667,8.06667,380.0
41110,2655,1976,128,291,QURO,49.9833,6.76667,290.0
41120,3076,1976,128,286,QURO,49.4667,9.58333,340.0
41125,5507,1976,128,290,QURO,51.2667,15.0333,180.0
41146,3378,1976,128,287,QURO,48.2833,9.71667,510.0
41150,3484,1976,128,283,QURO,48.4,11.7333,450.0
41160,3846,1976,128,280,QURO,49.6,11.75,460.0
41161,3884,1976,128,278,QURO,49.1667,11.45,400.0
41162,3945,1976,128,275,QURO,48.9,11.6167,400.0
41163,3993,1976,128,282,QURO,50.3167,11.9167,500.0
41165,4046,1976,128,291,QURO,50.2167,11.1333,330.0
41173,3633,1976,129,300,QURO,48.6333,11.3167,420.0
41187,4054,1976,129,303,QURO,49.9333,11.2833,400.0
41224,4230,1976,129,280,QURO,49.5833,10.6,290.0
41225,4240,1976,129,308,QURO,49.3833,10.3333,440.0
41226,4256,1976,129,263,QURO,49.45,10.3167,350.0
41279,1217,1976,129,293,QURO,53.1,8.86667,4.0
41280,1324,1976,129,314,QURO,51.6333,6.18333,20.0
41299,2009,1976,129,283,QURO,50.5167,8.81667,170.0
41309,2170,1976,129,300,QURO,51.2333,9.56667,290.0
41312,2295,1976,129,285,QURO,50.8667,9.46667,330.0
41313,2296,1976,129,269,QURO,51.0,9.06667,320.0
41318,2763,1976,129,268,QURO,49.5,7.76667,250.0
41320,2842,1976,129,293,QURO,48.7167,9.21667,391.0
41328,2250,1976,130,248,QURO,51.4667,9.01667,290.0
41335,2438,1976,130,284,QURO,50.6167,8.35,190.0
41342,2808,1976,130,284,QURO,49.1167,7.56667,280.0
41350,3069,1976,130,273,QURO,49.5333,9.31667,340.0
41351,3105,1976,130,286,QURO,48.9667,8.3,120.0
41366,427,1976,130,280,QURO,52.4,9.45,50.0
41369,480,1976,130,275,QURO,51.5333,9.93333,150.0
41381,799,1976,130,294,QURO,53.4833,9.15,5.0
41397,3346,1976,130,296,QURO,48.2833,8.85,520.0
41406,3617,1976,130,281,QURO,48.6,11.6333,410.0
41410,3744,1976,130,278,QURO,49.1333,12.7333,480.0
41413,3852,1976,130,270,QURO,49.0333,11.4833,370.0
41421,4055,1976,130,273,QURO,49.95,11.1667,450.0
41440,1537,1976,130,287,QURO,51.9667,7.3,110.0
41451,1759,1976,130,301,QURO,51.4,8.58333,460.0
41458,1974,1976,130,304,QURO,49.7333,9.0,180.0
41464,4172,1976,130,283,QURO,49.3333,10.8,400.0
41468,4239,1976,130,270,QURO,49.4,11.4,450.0
41475,4419,1976,130,313,QURO,50.4167,10.3833,340.0
41544,5413,1976,131,277,QURO,50.5333,12.3,440.0
41572,3526,1976,131,280,QURO,48.3833,11.4167,470.0
41574,3630,1976,131,280,QURO,47.8333,10.8,830.0
41579,3876,1976,131,274,QURO,49.8667,11.9,460.0
41585,2153,1976,131,266,QURO,50.75,9.81667,370.0
41642,4539,1976,131,284,QURO,47.9667,10.15,610.0
41648,4848,1976,131,302,QURO,52.9833,13.35,45.0
41661,1713,1976,131,286,QURO,51.5833,9.3,230.0
41668,1119,1976,132,295,QURO,52.1833,10.7167,150.0
41688,2225,1976,132,259,QURO,50.95,9.86667,230.0
41691,2489,1976,132,275,QURO,49.6333,7.28333,420.0
41693,2496,1976,132,258,QURO,49.75,7.3,450.0
41694,2671,1976,132,303,QURO,50.2333,7.86667,310.0
41699,2976,1976,132,299,QURO,49.4833,9.76667,250.0
41735,3824,1976,132,289,QURO,48.75,13.8167,720.0
41739,3983,1976,132,278,QURO,49.6167,12.35,570.0
41749,188,1976,132,283,QURO,54.3167,10.2167,15.0
41753,450,1976,132,273,QURO,52.7167,9.25,25.0
41759,680,1976,132,283,QURO,53.45,9.73333,40.0
41767,4109,1976,132,316,QURO,50.05,11.15,490.0
41771,4340,1976,132,308,QURO,49.95,10.2833,220.0
41803,5621,1976,133,283,QURO,51.0333,12.8,180.0
41805,5788,1976,133,303,QURO,52.3833,11.4667,75.0
41834,2552,1976,133,275,QURO,50.1667,7.55,450.0
41843,202,1976,133,296,QURO,54.1667,10.05,35.0
41856,975,1976,133,300,QURO,52.15,8.05,120.0
41880,4098,1976,134,290,QURO,50.1167,11.6167,370.0
41882,4173,1976,134,324,QURO,49.35,10.5167,410.0
41886,4386,1976,134,311,QURO,49.7167,10.2167,230.0
41924,2242,1976,134,280,QURO,51.35,8.73333,400.0
41926,2831,1976,134,278,QURO,49.35,7.41667,280.0
41942,118,1976,135,275,QURO,54.6167,8.96667,10.0
41953,855,1976,135,284,QURO,53.5667,9.51667,20.0
41955,4263,1976,135,287,QURO,48.9,10.9333,550.0
41957,4364,1976,135,273,QURO,50.15,10.4333,290.0
41960,4517,1976,135,269,QURO,47.7167,10.2333,900.0
41972,1469,1976,135,289,QURO,50.5667,6.26667,530.0
41986,2294,1976,135,290,QURO,50.8833,9.35,270.0
41989,2852,1976,135,298,QURO,49.0167,10.2167,570.0
42020,3912,1976,135,303,QURO,49.15,11.6667,520.0
42021,3959,1976,135,281,QURO,49.5333,11.6833,420.0
42028,3792,1976,136,294,QURO,48.7,12.0333,450.0
42070,1936,1976,136,305,QURO,50.3667,9.15,300.0
42080,244,1976,137,272,QURO,54.5167,9.56667,18.0
42091,3865,1976,137,290,QURO,49.3167,12.85,400.0
42093,3911,1976,137,272,QURO,49.1,11.8167,460.0
42099,4495,1976,137,286,QURO,48.4333,10.4167,460.0
42113,5406,1976,137,299,QURO,50.55,12.65,550.0
42143,531,1976,138,298,QURO,51.95,9.73333,200.0
42163,3515,1976,138,290,QURO,47.7167,11.4167,620.0
42202,638,1976,139,305,QURO,52.9333,9.73333,70.0
42205,3422,1976,139,274,QURO,48.4,9.2,800.0
42246,3065,1976,140,278,QURO,49.4,9.4,230.0
42249,152,1976,140,267,QURO,54.1,10.8167,10.0
42256,3366,1976,140,276,QURO,48.65,8.78333,450.0
42259,3798,1976,140,283,QURO,49.0833,12.8833,430.0
42260,3827,1976,140,279,QURO,48.75,13.5167,440.0
42266,4268,1976,141,287,QURO,48.9,11.0,440.0
42287,4045,1976,142,290,QURO,50.2667,11.15,380.0
42347,1758,1976,148,295,QURO,51.45,8.35,320.0
42353,2432,1976,149,265,QURO,50.5167,8.38333,220.0
42354,2615,1976,149,285,QURO,50.2,6.41667,450.0
42362,1832,1976,151,284,QURO,50.9167,8.1,350.0
42363,3978,1976,151,272,QURO,49.6333,12.2667,450.0
42365,3997,1976,152,270,QURO,50.1667,12.1333,540.0
42374,1851,1976,153,308,QURO,51.0,8.36667,520.0
42399,3071,1977,98,279,QURO,49.3667,9.61667,240.0
42400,2867,1977,99,274,QURO,48.9833,9.36667,290.0
42410,3827,1977,107,275,QURO,48.75,13.5167,440.0
42412,2958,1977,109,290,QURO,48.9667,9.13333,200.0
42437,3284,1977,112,283,QURO,48.4833,8.16667,280.0
42450,2391,1977,113,278,QURO,50.0167,7.95,220.0
42452,3100,1977,113,280,QURO,48.95,8.4,130.0
42501,4395,1977,118,292,QURO,50.2667,10.5333,300.0
42505,4641,1977,118,275,QURO,49.4167,6.91667,220.0
42512,1980,1977,118,289,QURO,49.7167,8.83333,210.0
42521,3063,1977,118,280,QURO,49.2167,8.51667,110.0
42543,1619,1977,119,265,QURO,52.0833,8.51667,150.0
42545,3237,1977,119,288,QURO,48.3333,7.88333,170.0
42552,2698,1977,119,297,QURO,49.6333,8.36667,95.0
42573,4517,1977,120,267,QURO,47.7167,10.2333,900.0
42589,3482,1977,120,261,QURO,47.7333,12.8833,480.0
42596,3986,1977,120,282,QURO,49.4333,12.5833,530.0
42603,1074,1977,121,282,QURO,51.9,9.85,200.0
42609,2009,1977,121,278,QURO,50.5167,8.81667,170.0
42613,656,1977,121,274,QURO,52.5333,10.35,50.0
42632,3995,1977,121,270,QURO,50.0,12.0833,530.0
42641,3014,1977,122,269,QURO,49.0833,9.88333,370.0
42642,3023,1977,122,295,QURO,49.0667,8.8,190.0
42653,1981,1977,122,277,QURO,49.7833,9.03333,290.0
42658,3143,1977,122,256,QURO,49.3333,8.91667,210.0
42674,4740,1977,123,290,QURO,51.9833,14.3,47.0
